text,dataset,label
"Cristina Pedroche explota: &quot;Si me pongo escote soy una guarra; si voy más tapada, es que no soy. https://t.co/PMskxIREe5",ibereval,0
@GvyMC @Wismichu Callate puta rata😂😂 ya estas llorando??,ibereval,0
@UCS_CDMX @777jcd @ecoParq @Peaton_No La escoria de la ciudad son los puestos ya no son ambulantes ya estan fijos los imbéciles.,ibereval,0
@Aixaa_OK @Desivalen_ Dale zorra cállate,ibereval,1
@SandSuarez En serio qué imbéciles! Como si el acoso se acabara a punta de clases pedagógicas en un bus rojo que todo el mundo detesta usar sin importar la hora! Los acosos pasan 24/7 y en todas partes y solo la educación y cultura acabará con semejante c,ibereval,0
"Cansado de la puta vida, tu eres el unico motivo por el que sigo en ella",ibereval,0
"@ohmxrvel Si lo merecía, estar en la piel de alguien que sufrió acoso no es fácil. Hay que darle oportunidad a nuevas actrices",ibereval,0
Lo peor es que luego los lees y estos simios deformados insinúan que la mujer es malvada y una zorra muajajajaja en el fondo siento lastima por estos seres,ibereval,0
"Pero cállate la puta existencia, becerro maldito. https://t.co/k4Wop89tEK",ibereval,0
"@DavidMichele8 Cualquier motivo es bueno para enseñar carne, eh zorra. 🌚",ibereval,1
@camila_vallejo No mereces más comunistas tampoco. Son una escoria para el pais. Donde se meten queda la escoba y fracasan. No entiendo como existen todavía.,ibereval,0
@ArnaldoOtegi @osakidetzaEJGV Los vascos son de Puta madre SIEMPRE. Tu eres un hideputa.,ibereval,0
@verxfem tonta de la polla dice anda cállate 1 ratico,ibereval,1
"@VicenteFoxQue @JoseAMeadeK Tu eres el pendejo que ofreció a sacar a las víboras del pri de los pinos, entoloachado hijo de puta???",ibereval,0
@Cristinard99 Cállate que a mí me tienen que ir guiando porque sino no gano en mi puta vida,ibereval,0
"Cierto. Y ni se diga en bici, no tienes la carcasa, así que si traes falda ahí les encargo el acoso y los prejuicios. Bueno de TODAS formas y en donde sea, les encargo el acoso y los prejuicios 🙄 https://t.co/AZ9CQxNg1r",ibereval,0
@AlvaritoMorales Eres el mas estupido comentarista que existe en verdad tu eres una escoria para la profesion!,ibereval,0
"Que escoria de juego, se me cierra solo y no me deja abrirlo, flipante no mereceis una mierda.",ibereval,0
Ya empezamos con las tonterías!!! Lo ha hecho de puta madre coño! #OTGala7 Que viva Ana War 💃 https://t.co/vEDfnWkjR7,ibereval,0
@lysiada CALLATE HIIA DE PUTA YA SE LO Q ME HICISTE EM ESE ROL DE MIWRDA.. quede con secuelas..,ibereval,1
Callate zorra de Piñera https://t.co/66Z764I6Jw,ibereval,1
"@ragaazza Pollaícas = polladas, tonterías, sinsentidos 😂😂",ibereval,0
"@ludmi526 Cállate zorra, me haces acordar a nuestro soldado caído @VickyDeamicis",ibereval,1
"A todas mis primitas les enseñaron a decirme TIA! Es mi prima la puta madre, PRIMA",ibereval,0
@CaballoLyL YA CÁLLATE HIJO DE TU PUTA MADRE https://t.co/Kg1eLDviQ4,ibereval,0
"Estoy un poco hasta la polla de que chaval nuevo que viene, chaval al que tengo que enseñar. Para que luego haga lo que quiera y pase de lo que le he dicho.",ibereval,0
"@imcarlx A ti te voy a meter la polla en la boca para que te calles, a Luisillo a ostias",ibereval,1
Mira @chandlerriggs en un futuro busca trabajos en los que te quieran pORQUE NO MERECES ESTA PUTA MIERDA DE TRATO,ibereval,0
"Ha estado super ajustado, qué puta rabia. Mireya merecía, y de lejos, quedarse esta noche #OTGala7",ibereval,0
#OTGala7 Hasta la puta polla ya tio... Lo siento pero Cepeda NO merecía quedarse joder,ibereval,0
Cada puta semana igual. La puta carpeta. Estoy hasta el moño de Cepeda. No se merecía quedarse. Ojalá hagáis un poquito de autocrítica todos los que lo apoyais. #OTGala7,ibereval,0
No tng ni puta idea de como coño cuentan los putos votos de vd mireya no se merecia nada de nada irse lo ha hecho 1000 veces mejor q cepeda y ha sido una Dr sus mejora actuaciones. Para nada de acuerdo enserio #OTGala7,ibereval,0
"cepeda está ahí por la cara bonita lo siento porque MIMI, RICKY, THALIA Y MIREYA MERECÍAN ESTAR EN LA PUTA ACADEMIA Y NO CEPEDA LO ENTENDÉIS Y DE VERDAD QUE SE PIRE LA SEMANA QUE VIENE",ibereval,0
Que puta INJUSTICIA... MIREYA MERECIA CRUZAR LA PASARELA ESTA NOCHE !!! #OTGala7 #OTDirecto11D,ibereval,0
hasta la polla de inventarse palabras y tendencias de cosas que existen desde a saber cuanto tiempo y se llama COMER SANO Y OMNIVORO AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/v9W3gYHb0E,ibereval,0
"Mireya te merecias quedarte tbh, no merecias la nominación lo hiciste de puta madre #OTGala7",ibereval,0
"@FaustoCoboM3 @Expresoec @MashiRafael Cállate viejo odiador , escoria como tú ha tenido al país en la miseria por décadas , lo único bueno es que ya estás viejo y estás más cerca del infierno que nunca",ibereval,0
QUE LE QUERIAN NOMINAR FIJO POR LA PUTA LISTA DE PRODUCCION TOMA JODERSEEEEEEEEEE TODOS A NOMINAR A QUIEN LO MEREZCA,ibereval,0
"Eso, y que la existencia de Internet también ha motivado a muchos imbéciles a extender su acoso. No es tan simple como «apagar la computadora». https://t.co/cyQgveuDSV",ibereval,0
MÓNICA CÁLLATE YA LA PUTA BOCA #OTGala7,ibereval,1
"Alfred esta en plan, tu eres gilipollas y no tienes ni puta idea de lo que dices",ibereval,0
Y si tú eres uno de los amigos que le celebra el comportamiento de esos hombres eres cómplice del acoso sexual.,ibereval,0
"En serio estoy hasta la polla de Cepeda, Raoul no merecía esa nominación y me tenéis hasta el coño",ibereval,0
tu eres lesbi Ana xk no as probaddo mi polla,ibereval,1
Quieren erradicar el acoso solo hacia las mujeres aprobando este tipo de medidas ridículas. Concejo de Bogotá: que inteligente eres. https://t.co/BeudBRO5Dz,ibereval,0
Esta puta blanca no se calla! Ya cállate con tu chugar daddy! Puro pinche chugar daddy! A nadie le importa pendeja!,ibereval,1
VAMOOOO LA PUTA MADRE SE LO MERECÍA TANTO ESFUERZO Y HABER PASADO TANTOS TELÉFONOS NECESITÁBAMOS ESTE DESCANSO #SoltarteNoEstáEnMisPlanesMica,ibereval,0
"@hectorbecerrilr Hola Héctor, con todo el respeto que te mereces, que profesión tienes hijo de puta?",ibereval,0
@riotmaria un día lograremos hacer entender que puta o no puta toda mujer es puramente libre y que ni no serlo la hace más digna ni serlo la hace indigna. https://t.co/7hBKqILQcb,ibereval,0
"@sehzadeselim_mx ¿Acoso no estoy yo aquí para darte amor, fuerza y comprensión? Tú eres el que voltea a otra parte, sí puedes evitarlo, hazlo. #VentaneandoOtomano",ibereval,0
@TaeDameMimosxxx Espera apenas estoy en el primer cap cállate ya la puta madre,ibereval,0
"@Valen_godoy565 vos sos una hija d puta , callate mejor",ibereval,1
Ya te dije que te calles puta prra sucia de panocha apestosa.,ibereval,1
@martinezludu No lo necesitas porque los hombres (no todos) no sufren de la opresión y acoso que reciben las mujeres mi vida,ibereval,0
@mjossandon @guillier Cállate hijo de puta vendido!!,ibereval,0
"Sonya porque tuviste que morir ptmr te odio pendeja, tenías que quedarte callada zorra sin alma https://t.co/vDTRILdW6U",ibereval,1
"@Hobby_Consolas FFX2 no estuvo al nivel del X, pero tampoco merecia el acoso que recivió de los machirulos de turno en gran medida por estar protagonizado por tres chicas y no por hombre atractivos y musculosos..... A mi me gustó mucho y espero un X-3 alg",ibereval,0
@VicenteFoxQue @JoseAMeadeK. Porque no te vas mucho A chingar a t uu puta madre perroo mereces morir,ibereval,0
"Hay un hijo de puta llamando a ofrecerme trabajo de scort, de casa de citas y un poco de tonterías. Es una estafa.!",ibereval,0
"41. Me encantan los memes y las tonterias de twitter y Facebook, me parto la polla",ibereval,0
Estoy odiando matemática tan hija de remil puta vas a ser para qué mierda existis NO VOY A ENSEÑAR DERIVADAS EN UN JARDIN DE INFANTES ENTENDELO,ibereval,0
"Hasta la polla d todo, profesores que te miran por encima del hombro y te hacen sentir inutil en lugar de enseñarte",ibereval,0
@deseacther tu eres mi puta poya,ibereval,1
Échate pa ca y no me discutas si yo se que tu eres bien puta,ibereval,1
"@raqueldiazd hija de puta!!! felicidades te lo mereces, te quiero !!🖤🖤🖤🖤",ibereval,0
"'Hay muchas mujeres que siguen calladas y con miedo a perder su trabajo' Norma Cardozo, víctima de acoso en @itaipuparaguay #R800AM",ibereval,0
"@crematsdrom IMBECILES, no valeis ni para carreteros, sois pura escoria, los alemanes cuando expoliaron sabian lo que hacian inútiles, hasta para robar sois idiotas",ibereval,0
"Ese momento incómodo en el que te acosan por wa y no sabes decir, cállate la puta boca y déjame estudiar que paso de tu cara hostias.🤗",ibereval,0
@diegobossio @diputadospj Cállate gordo hijo de puta. Vos tampoco te vas a poder ni siquiera subir al helicóptero...,ibereval,0
@gekike ¡Cállate! Zorra insensible.,ibereval,1
Sinceramente si tienes un perro y le cortas las orejas y cola ADREDE por puta 'estética' no mereces tener ese animal y espero que te las corten a ti también,ibereval,0
"Follar esta bien y mola, pero no dejes que tu coño/polla controle tu vida.",ibereval,0
"@gabrielrufian @perezreverte @AdaColau Tú,como siempre, dices tonterías. Lo del acoso escolar lo habéis mencionado vosotros. Manipular se te da bien. Y tonto, eres, mucho. Renuncia a tu acta de diputado del parlamento de España. Sinvergüenza.",ibereval,0
"@vaalenbecerra La puta madre loco, más vale q este verano aprendas , voy a tratar de enseñarte",ibereval,0
"@yasmicabaleiro Jajajajaja callate zorra vieja jajaja, ya aprobé una, demasiado jajajaja",ibereval,1
@CiroGomezL @JoseAMeadeK @RicardoAnayaC @lopezobrador Será esto el 'cállate chachalaca' que le costó perder ante @VicenteFoxQue la zorra?,ibereval,0
@valecmn @mauroveneno24 Veridico. En la calle 'rica mi amor' y uno: 'que le pasa imbécil' el de nuevo: 'o zorra malparida' 😒 #resentidos,ibereval,0
Ana se merecía una puta canción para lucirse después de como la ha dejado el jurado esta semana. Es que eso es una mierda #OtDirecto12D,ibereval,0
"@MRojoMan Tú eres un perfecto hijo de puta, que defiendes asesinos como Otegui. Mierda de chusma perro flauta, ojalá te quedes tetraplejico y la embolia para tu padre y el infarto a tu madre gilipollas",ibereval,0
@marca Cobarde primero la lías y luego te escondes eres de lo más bajo de la raza humana pero claro tu eres hijo puta catalerdo,ibereval,0
@mspn95 @SC_ESPN Callate gallina puta y cntala cmo quieras!! Bolso culo facil!! Jajajaaj hijooo,ibereval,1
"@FRivero2 @diegoalvarezmgl ¡Sí se puede! Todos los imbéciles que estarán jaleando a Reverte por dejar a esa zorra lesbiana en su sitio. Al menos el asco que da Reverte es parte de un personaje que le da de comer, los otros lo hacen gratis.",ibereval,1
"Suerte que te meten un delito de odio y no un tiro en la frente como os merecéis, escoria https://t.co/cRpnoDwp5W",ibereval,0
"Mi fisio es la puta polla, pero es imbécil como ella sola",ibereval,1
"@Billyermo @borjagalvan este no me ha gustado, puta mierda... TU ERES CAPAZ DE ALGO MEJOR GUILLERMO.",ibereval,0
"@LynaVallejosFan tu eres puta aquí , si no te gusta lyna tampoco para andarla insultando por el mundo estupida de mierda",ibereval,1
"@Piany_23 @flor_vigna @GonzaloGerber @LanziCarla La puta madre. “me dejaste callada, perdida enamorada, por eso quiero más quiero más quiero maaaaas...tu mirada ay ay ayyy tan solo en un segundo...” soy fan de este tema JAJAJAJAJ",ibereval,1
"@TituuStampfli A la gilada ni cabida, callate zorra si vos estas re movida (???????",ibereval,1
@ash_london CÁLLATE LA PUTA BOCA ESTUPIDA DEJA DE ROMPER LAS PELOTAS,ibereval,1
"@Alejand64454564 Creo que te lo he explicado antes,la zorra es más cuestión de actitud, que de enseñar nada y tampoco a cualquiera.",ibereval,1
Una polla bien gorda en tu culo!! https://t.co/QVOJ6n5yKE,ibereval,1
mIRA TU CALLATE PUTA https://t.co/AD88mh1adR,ibereval,1
@lulitasanchez_ Cállate zorra envidiosa,ibereval,1
Tu no eres amiguera tu eres puta🤫,ibereval,1
@martharoldos @fevillavicencio @CleverJimenez69 Cállate zorra hdp,ibereval,1
"que hueva que hables de la gente asi, si tu eres mas puta",ibereval,1
"Jugando con tu coño, jugando con mi polla, dándonos placer mutuo mirándonos a los ojos, noto que estás cerca, yo estoy a punto de explotar, acabemos a la vez, llenémonos de nuestros flujos https://t.co/ZAr86Vwerr",ibereval,1
conversaciones con mi hermana: - Nerea baja el volumen del móvil por favor. - Cállate zorra.,ibereval,1
"Que PELOTUDA que sos por Dios!!! La verdad te mereces todo lo que decís. Hija de puta malnacida sos vos. Mi mamá en 2015 cobraba la miseria de $4.200 hoy Gracias a la Reparación Histórica, y los aumentos cobra $9770,y con menos inflación IDIOTA. https://t.co/b1ouHjCUn6",ibereval,1
- ¿Te sabe a fanta? - ¿El qué? - Mi polla en tu garganta. — claro y antes la metes en una naranja por qué no https://t.co/Z3WQ0uOnqH,ibereval,1
después de ti no puedo decir que todas las mujeres son malas... son mas hija ‘e puta de lo que yo pensaba,ibereval,1
@ileeerc Callate vos zorra,ibereval,1
@MaivePerez Llora te lo.mereces por zorra,ibereval,1
"Ninguna mujer es tan santa como para no aprender a coger bien, ni tan puta como para no aprender a amar.",ibereval,1
@120_0823 @PerroMariguano_ Tú eres la más pendeja y espantosa sirvienta provinciana.,ibereval,1
@Paola5Navarro @UniPolitica @UniNoticias @TelemundoNews Cállate zorra narcotraficante colombiana q pide likes en su página cómo debes d estar d la mente ponte a trabajar xq se ve te falta dinero,ibereval,1
"@kareneesak Lo sé, por qué me ama 😎y tú eres la sirvienta",ibereval,1
Callate zorra chupa pija,ibereval,1
@CGurisattiNTN24 @n3l4cli El Presidente manda tu eres una sirvienta y eso te duele eres resentida. Tienes un problema desde tu niñez.,ibereval,1
@juliesart0rio JAJAJAJAJAJA cállate puta,ibereval,1
@vickkysanchezz Cállate tu puta zorra 😒👅,ibereval,1
"@Cris__U mi vida ,decile a es Mamerto de compañero con anteojos que tenes.QUE DEJE DE INSULTAR A FLORENCIA..LA ZORRA SERÁ TU ABUELA IMBÉCIL🔫",ibereval,1
Que ganas de sentir esa sensación de rozar la punta de mi polla con tú coño,ibereval,1
@Viejastirpe 'Profe al final no te puedo enseñar mi polla salterina pero te puedo mostrar un testiculo que grita.Apruébame anda',ibereval,1
"@CFKArgentina Callate chorra, asesina, hija de puta en junio vas en cana, te lo aseguro...",ibereval,1
@VictorNarduzzi Cállate zorra https://t.co/nFS9rJtJm0,ibereval,1
@troncomachin Que te calles puta de mierda https://t.co/65oVOwG1by,ibereval,1
"Esta imbécil esta buscando piña, zorra de mierda.",ibereval,1
@mangelrogel Cállate puta etiqueta dejamos a nosotros los mortales y ve a jugar con tus números...,ibereval,1
"Tengo una sobrina que estaba re mal en química, tenía que dar una prueba global y fui a enseñarle y le fue la zorra, me siento tan bien",ibereval,1
"SABES A QUIÉN SE A TIRADO LA PELIRROJA ESTA LA MUY GUARRA?, AL RAMÓN Y LA FALDA QUE USABA SE LE VEÍA TODO",ibereval,1
"@mmcuesta Andate a la verga corrupta hija de puta, tu eres la que debes estar presa, o acaso allanaron tu casa por complicidad con CAPACO por equivocación... maldita rata sinvergüenza ya caeras y voy a disfrutar cada una de tus lágrimas dr cocodrilo",ibereval,1
@LunaValenteex @beatri_vendra IUUUUUUUH ESO DOLIÓ EN TU CARAAA DE ZORRA,ibereval,1
"Peor castigo que Dios me dió de darme una madre tan hija de mil puta, mi viejo no se merecía irse al cielo está hija de puta se lo merecía",ibereval,1
@NadiuReeb Vos callate zorra y devolveme la corona,ibereval,1
Biennn rojoo la puta madreeeeeee!!!!! Felicidades a todos los diablos!!!! Se lo merecian con todo!!! @Independiente,ibereval,1
"Lo de Holan es increible, el más que nadie se merecia esto, vamos Independiente la puta madre",ibereval,1
@EnamorandonosTV Cada vez enseñando mas el culo la babosita y Carmen parece sirvienta con esos trapos jajaja,ibereval,1
?!!?!?!?!?!?!?!!?!?!?????????????!?!?!?!?!?!?!?!?!?! estoy explotando hija de puta callate https://t.co/pb6xDeMlrj,ibereval,1
@ponglz @IsabelaLevine @padresolalinde @portalpagina3 @JoseAMeadeK 'Una puta mas' ya mejor callate. Publicas a lo pendejo,ibereval,1
"'Desbloqueme, dale zorrita. Sabes por qué te cagué a palo? Por puta, te merecías la cagada a palo' Lo que uno tiene que escuchar en la calle",ibereval,1
"@AlciraArgumedo @marielaluca Esta mujer es escoria, es la peor de todas, se traiciona a sí misma en cada opinión. Está muy cuerda la malnacida es una REAL HDP.",ibereval,1
